customers_id,customers_entry_time,customers_time_done,customers_date,customers_served_by,customer_uuid,customer_service_needed,DO_NOT_TOUCH_FOR_REFERENCE_ONLY_customer_service_needed,customers_waiting_time
7062,942,945.04,2019-12-01 19:18:09,ca2c28a2-5a68-48da-9261-49e1ed881e91,c880806a-b3e0-4f91-ac69-13e55cd262de,0.0,2.04,3.04
6965,951,956.84,2019-12-01 19:18:09,ca2c28a2-5a68-48da-9261-49e1ed881e91,faaa57e9-5543-4174-8c4b-86257c035e0b,0.0,4.84,5.84
6978,962,967.02,2019-12-01 19:18:09,ca2c28a2-5a68-48da-9261-49e1ed881e91,c70e45ed-0796-49c2-9198-e464f32e8954,0.0,4.02,5.02
7043,967,970.94,2019-12-01 19:18:09,ca2c28a2-5a68-48da-9261-49e1ed881e91,637e1993-b68e-408b-b116-b2df185221f1,0.0,2.94,3.94
7058,969,972.13,2019-12-01 19:18:09,ca2c28a2-5a68-48da-9261-49e1ed881e91,41403d3d-665b-4782-8032-9d5ddae65c20,0.0,2.13,3.13
7053,973,977.75,2019-12-01 19:18:09,ca2c28a2-5a68-48da-9261-49e1ed881e91,83972aa3-de08-400f-819f-97a8692720b3,0.0,3.75,4.75
6970,975,979.0,2019-12-01 19:18:09,db12c631-7ef4-4bb8-b0ec-dc3a32e8ee5f,4edbbb25-d12a-47d4-9c55-89009a928d92,0.0,3.0,4.0
7060,975,979.95,2019-12-01 19:18:09,ca2c28a2-5a68-48da-9261-49e1ed881e91,b191d85a-8710-436d-a46c-bf124ea84157,0.0,2.95,4.95
7027,976,981.51,2019-12-01 19:18:09,ca2c28a2-5a68-48da-9261-49e1ed881e91,be2ebcbe-bb93-4046-8baf-e91de8f190ae,0.0,2.51,5.51
7008,979,982.08,2019-12-01 19:18:09,db12c631-7ef4-4bb8-b0ec-dc3a32e8ee5f,05cff53f-2e88-41b4-a661-2c81bae12735,0.0,2.08,3.08
7041,989,993.38,2019-12-01 19:18:09,db12c631-7ef4-4bb8-b0ec-dc3a32e8ee5f,cf98eea3-a1c6-4e11-81d7-e06403ab6eb4,0.0,3.38,4.38
6972,989,993.34,2019-12-01 19:18:09,ca2c28a2-5a68-48da-9261-49e1ed881e91,0ab6b2d8-26cf-4086-a0bf-c1ee42d332bb,0.0,3.34,4.34
6961,998,1002.45,2019-12-01 19:18:09,ca2c28a2-5a68-48da-9261-49e1ed881e91,3ee380b4-7f9b-40a2-816b-39c256293932,0.0,3.45,4.45
7039,999,1003.83,2019-12-01 19:18:09,db12c631-7ef4-4bb8-b0ec-dc3a32e8ee5f,5d88c484-d290-4388-a9e0-8e33638032c9,0.0,3.83,4.83
6959,1000,1005.25,2019-12-01 19:18:09,ca2c28a2-5a68-48da-9261-49e1ed881e91,c4d8fd9b-14a9-476f-9915-c9cf70cd757e,0.0,3.25,5.25
7005,1001,1008.21,2019-12-01 19:18:09,ca2c28a2-5a68-48da-9261-49e1ed881e91,e5bb239b-6951-44b9-9fb8-30d79311af05,0.0,3.21,7.21
7030,1003,1007.64,2019-12-01 19:18:09,db12c631-7ef4-4bb8-b0ec-dc3a32e8ee5f,f3563028-e689-41c1-bde9-216ddf666eb7,0.0,3.64,4.64
6987,1007,1011.61,2019-12-01 19:18:09,ca2c28a2-5a68-48da-9261-49e1ed881e91,360ba0a6-9302-46f8-ae7b-cd2409d28f26,0.0,3.61,4.61
6996,1008,1012.35,2019-12-01 19:18:09,db12c631-7ef4-4bb8-b0ec-dc3a32e8ee5f,c3124cb2-3734-4e14-8831-18b801d493fc,0.0,3.35,4.35
6992,1012,1016.71,2019-12-01 19:18:09,ca2c28a2-5a68-48da-9261-49e1ed881e91,34a68413-c159-4f36-b190-b9bd3942c79e,0.0,3.71,4.71
7036,1016,1020.55,2019-12-01 19:18:09,ca2c28a2-5a68-48da-9261-49e1ed881e91,c23271be-26c7-4e46-9444-62ce7df77e32,0.0,3.55,4.55
6981,1020,1024.19,2019-12-01 19:18:09,ca2c28a2-5a68-48da-9261-49e1ed881e91,4b031053-b851-4216-a43d-f719c6f7f600,0.0,3.19,4.19
7064,1023,1027.68,2019-12-01 19:18:09,ca2c28a2-5a68-48da-9261-49e1ed881e91,905d7c65-613c-47c2-9606-ecfa6ab60466,0.0,3.68,4.68
7010,1024,1028.8,2019-12-01 19:18:09,db12c631-7ef4-4bb8-b0ec-dc3a32e8ee5f,aa7bd7f3-bb96-41bc-a931-c5978743452e,0.0,3.8,4.8
7001,1030,1033.51,2019-12-01 19:18:09,ca2c28a2-5a68-48da-9261-49e1ed881e91,3bed9ced-96e1-4734-b285-100c3b399dc8,0.0,2.51,3.51
6988,1036,1040.16,2019-12-01 19:18:09,ca2c28a2-5a68-48da-9261-49e1ed881e91,ad5594e9-4475-4fd7-af51-40fd226563df,0.0,3.16,4.16
7047,1038,1041.54,2019-12-01 19:18:09,db12c631-7ef4-4bb8-b0ec-dc3a32e8ee5f,1579b627-4f0e-4dc0-8d69-de21b84ecc2b,0.0,2.54,3.54
6945,1040,1045.77,2019-12-01 19:18:10,ca2c28a2-5a68-48da-9261-49e1ed881e91,fa12974c-f0d5-42b8-8a9b-b5394d71e7a6,0.0,4.77,5.77
7054,1041,1045.89,2019-12-01 19:18:10,db12c631-7ef4-4bb8-b0ec-dc3a32e8ee5f,76b503ae-ad83-4716-873d-52491c2efe2b,0.0,3.89,4.89
7018,1044,1049.19,2019-12-01 19:18:10,ca2c28a2-5a68-48da-9261-49e1ed881e91,e6c59a6b-efd7-4846-9c58-e844fa96c9ac,0.0,4.19,5.19
7017,1045,1048.16,2019-12-01 19:18:10,db12c631-7ef4-4bb8-b0ec-dc3a32e8ee5f,3a343de1-ee96-44ff-bb81-32cf7034c4ae,0.0,2.16,3.16
7032,1047,1052.66,2019-12-01 19:18:10,db12c631-7ef4-4bb8-b0ec-dc3a32e8ee5f,4bb4d1bd-2ff2-4ec0-a302-2fe7b9fc23d9,0.0,4.66,5.66
6950,1048,1051.5,2019-12-01 19:18:10,ca2c28a2-5a68-48da-9261-49e1ed881e91,10adbfcc-1cd9-4916-808d-55d75a46a4fc,0.0,2.5,3.5
6962,1055,1060.78,2019-12-01 19:18:10,ca2c28a2-5a68-48da-9261-49e1ed881e91,b02758cb-6f35-41db-a2e8-c2d4e33099c8,0.0,4.78,5.78
7016,1059,1064.6,2019-12-01 19:18:10,ca2c28a2-5a68-48da-9261-49e1ed881e91,44e61806-e9d4-41e8-95a4-415b998f990c,0.0,4.6,5.6
7044,1060,1065.92,2019-12-01 19:18:10,db12c631-7ef4-4bb8-b0ec-dc3a32e8ee5f,0cd3c956-25f3-40fd-bc7f-a3924de9253e,0.0,4.92,5.92
6982,1062,1066.25,2019-12-01 19:18:10,ca2c28a2-5a68-48da-9261-49e1ed881e91,491c68ab-6069-4d1d-bdbe-21077506d61c,0.0,2.25,4.25
7063,1063,1069.24,2019-12-01 19:18:10,ca2c28a2-5a68-48da-9261-49e1ed881e91,c8e2f262-3a50-4c77-baef-e63fa277695c,0.0,3.24,6.24
7040,1066,1073.68,2019-12-01 19:18:10,ca2c28a2-5a68-48da-9261-49e1ed881e91,7f1421e1-3716-4c70-9eb8-7fbc19c029d9,0.0,4.68,7.68
6958,1066,1069.4,2019-12-01 19:18:10,db12c631-7ef4-4bb8-b0ec-dc3a32e8ee5f,a45b337d-93ed-495b-b3f8-43fc6e064305,0.0,2.4,3.4
6955,1069,1073.27,2019-12-01 19:18:10,db12c631-7ef4-4bb8-b0ec-dc3a32e8ee5f,17002723-dcc3-4cfe-b494-4386f95c6c82,0.0,3.27,4.27
6951,1070,1075.12,2019-12-01 19:18:10,ca2c28a2-5a68-48da-9261-49e1ed881e91,9872368e-f9fe-4a51-b39b-fa2ca581ba62,0.0,2.12,5.12
7048,1074,1078.64,2019-12-01 19:18:10,db12c631-7ef4-4bb8-b0ec-dc3a32e8ee5f,e8b19232-bc30-4b83-b89b-2c61081f76a8,0.0,3.64,4.64
7028,1074,1079.71,2019-12-01 19:18:10,ca2c28a2-5a68-48da-9261-49e1ed881e91,70abc5a4-7a46-4491-bf77-755366201579,0.0,4.71,5.71
6969,1075,1082.8,2019-12-01 19:18:10,ca2c28a2-5a68-48da-9261-49e1ed881e91,9b523466-52bc-4ff3-85c8-13151f2c2d4a,0.0,3.8,7.8
6989,1076,1080.59,2019-12-01 19:18:10,db12c631-7ef4-4bb8-b0ec-dc3a32e8ee5f,d49b1b3a-3bd7-4150-9c08-92cf21e04d83,0.0,2.59,4.59
7051,1076,1084.54,2019-12-01 19:18:10,ca2c28a2-5a68-48da-9261-49e1ed881e91,1117cb80-e962-4686-bb0b-6d93e68e27c8,0.0,2.54,8.54
6971,1082,1087.67,2019-12-01 19:18:10,db12c631-7ef4-4bb8-b0ec-dc3a32e8ee5f,d7d742d2-2a90-40a2-ba2d-b094412c85b8,0.0,4.67,5.67
7015,1083,1086.61,2019-12-01 19:18:10,ca2c28a2-5a68-48da-9261-49e1ed881e91,eb469c90-ebe2-4abf-8ccf-1b55a66cfcf2,0.0,2.61,3.61
7055,1084,1091.34,2019-12-01 19:18:10,db12c631-7ef4-4bb8-b0ec-dc3a32e8ee5f,a83f55a9-3a72-47f0-bc85-1d75ff7ce88c,0.0,4.34,7.34
6967,1084,1090.05,2019-12-01 19:18:10,ca2c28a2-5a68-48da-9261-49e1ed881e91,b04afe8e-fca1-40bd-bc0f-32dd33840539,0.0,4.05,6.05
7024,1088,1094.6,2019-12-01 19:18:10,ca2c28a2-5a68-48da-9261-49e1ed881e91,b82e404d-b028-476c-a233-a30f6554158a,0.0,4.6,6.6
7046,1090,1095.76,2019-12-01 19:18:10,db12c631-7ef4-4bb8-b0ec-dc3a32e8ee5f,dd7cb7f1-7d8b-415e-9733-257c217bdca1,0.0,4.76,5.76
7003,1096,1100.25,2019-12-01 19:18:10,ca2c28a2-5a68-48da-9261-49e1ed881e91,76cb5e21-fe98-4588-962b-5ccd6bb88ce8,0.0,3.25,4.25
6952,1097,1100.9,2019-12-01 19:18:10,db12c631-7ef4-4bb8-b0ec-dc3a32e8ee5f,282f70dd-97d6-453c-b5dc-4e5c1a8c25ea,0.0,2.9,3.9
7038,1102,1105.04,2019-12-01 19:18:10,db12c631-7ef4-4bb8-b0ec-dc3a32e8ee5f,d4d13be3-7547-4bbb-8881-9f8b638d4e39,0.0,2.04,3.04
6975,1102,1105.08,2019-12-01 19:18:10,ca2c28a2-5a68-48da-9261-49e1ed881e91,5fe6c109-d31f-4119-95ff-ae774560da3b,0.0,2.08,3.08
6979,1108,1112.75,2019-12-01 19:18:10,ca2c28a2-5a68-48da-9261-49e1ed881e91,e6b0f622-68f0-413b-b33f-8ba47373e38f,0.0,3.75,4.75
6993,1109,1113.37,2019-12-01 19:18:10,db12c631-7ef4-4bb8-b0ec-dc3a32e8ee5f,74800adf-ee29-43e0-8b48-780010f6d358,0.0,3.37,4.37
6980,1110,1115.71,2019-12-01 19:18:10,ca2c28a2-5a68-48da-9261-49e1ed881e91,3a94356e-ed07-437a-8d2e-d447b66a7205,0.0,3.71,5.71
7020,1121,1124.89,2019-12-01 19:18:10,ca2c28a2-5a68-48da-9261-49e1ed881e91,343e7d2b-7bae-4744-a42e-b4dc25901ade,0.0,2.89,3.89
7013,1129,1133.62,2019-12-01 19:18:10,ca2c28a2-5a68-48da-9261-49e1ed881e91,4d048f6e-d005-4a41-b2a4-96b1562cd278,0.0,3.62,4.62
7029,1129,1132.26,2019-12-01 19:18:10,db12c631-7ef4-4bb8-b0ec-dc3a32e8ee5f,60d71c37-ed71-41f4-8216-e48e28b8fd78,0.0,2.26,3.26
7007,1132,1135.75,2019-12-01 19:18:10,ca2c28a2-5a68-48da-9261-49e1ed881e91,8c375827-148a-4d5c-ac7c-e582666202df,0.0,2.75,3.75
6947,1136,1139.14,2019-12-01 19:18:10,ca2c28a2-5a68-48da-9261-49e1ed881e91,542368e6-333d-498a-9fbf-1d6efbda755a,0.0,2.14,3.14
6983,1141,1146.51,2019-12-01 19:18:10,ca2c28a2-5a68-48da-9261-49e1ed881e91,74d159e8-f944-4c6b-9fe8-57751d4c9e71,0.0,4.51,5.51
6963,1147,1151.4,2019-12-01 19:18:10,ca2c28a2-5a68-48da-9261-49e1ed881e91,35b541c6-168c-4b5c-bcc9-7a7ee34b9085,0.0,3.4,4.4
6974,1153,1158.87,2019-12-01 19:18:10,ca2c28a2-5a68-48da-9261-49e1ed881e91,860df9f1-24b6-4fe0-aa3a-0d14722ecfef,0.0,4.87,5.87
7033,1154,1157.38,2019-12-01 19:18:10,db12c631-7ef4-4bb8-b0ec-dc3a32e8ee5f,247fd54d-9f4b-400f-9003-b2cb2bc869c4,0.0,2.38,3.38
6991,1165,1169.15,2019-12-01 19:18:10,db12c631-7ef4-4bb8-b0ec-dc3a32e8ee5f,19fea15d-0a13-4017-873a-f41dd3c0bade,0.0,3.15,4.15
6968,1165,1170.65,2019-12-01 19:18:10,ca2c28a2-5a68-48da-9261-49e1ed881e91,d48263ce-2895-464d-be3e-131a597077cf,0.0,4.65,5.65
6953,1166,1172.84,2019-12-01 19:18:10,ca2c28a2-5a68-48da-9261-49e1ed881e91,fd34747c-45a0-4b66-b795-528b2cbd90ca,0.0,2.84,6.84
7057,1167,1173.6,2019-12-01 19:18:10,db12c631-7ef4-4bb8-b0ec-dc3a32e8ee5f,4c2fa57d-5930-4ac2-937a-d15edb9f8d60,0.0,4.6,6.6
7059,1174,1177.78,2019-12-01 19:18:10,ca2c28a2-5a68-48da-9261-49e1ed881e91,f2c1877c-aeb0-4266-a078-eb0e167ff049,0.0,2.78,3.78
7052,1176,1179.24,2019-12-01 19:18:10,ca2c28a2-5a68-48da-9261-49e1ed881e91,2bbd6550-6e5d-45fe-8b39-e5ecf81cc8ba,0.0,2.24,3.24
6964,1179,1182.39,2019-12-01 19:18:10,ca2c28a2-5a68-48da-9261-49e1ed881e91,42411eba-72b4-46ee-be0c-b116a2ed6c96,0.0,2.39,3.39
7011,1181,1185.37,2019-12-01 19:18:10,ca2c28a2-5a68-48da-9261-49e1ed881e91,da1d758f-8a1a-406d-833f-f67c2b9d3af8,0.0,3.37,4.37
6946,1183,1188.02,2019-12-01 19:18:10,db12c631-7ef4-4bb8-b0ec-dc3a32e8ee5f,77f4543a-5455-42cf-bac9-bad6c50f2498,0.0,4.02,5.02
7009,1190,1194.59,2019-12-01 19:18:10,ca2c28a2-5a68-48da-9261-49e1ed881e91,25fa25bb-ec22-4ee4-873e-ce9e8c9a62ac,0.0,3.59,4.59
6944,1199,1204.77,2019-12-01 19:18:10,ca2c28a2-5a68-48da-9261-49e1ed881e91,364b2add-593b-4755-8aae-d2f842a066fe,0.0,4.77,5.77
